id,type,text1,text2,text3,text4,text5,notes
abyssal_light2,GALLERY,Begegnung mit dem Licht der Tiefsee,"Kaltes Licht begann auf dem Hauptdisplay zu leuchten. Ein subtiler Impuls verlangte nach Aufmerksamkeit. Ein Alarmruf, ein roter Lichtblitz und eine Pause, während die Brückenoffiziere die Flut von Warnmeldungen aufnahmen, die über ihre Display-Schnittstellen hereinbrach.",,,,
shrouded_weapon_assembly,GALLERY,Exotische Waffenmontage,"Techniker in Schutzanzügen kümmerten sich um die Eindämmungsmaschinen und stiegen dabei über Rohr- und Kabelstränge hinweg. Eine Vielzahl provisorischer Komponenten wurde aus den gemeinsamen Mikroschmiede-Bibliotheken entnommen, auseinandergenommen und für diesen ungewöhnlichen, ja sogar außergewöhnlichen Einsatzzweck neu konstruiert.",,,,
cargo_pod_drift,GALLERY,Ladestation Pods,"Oft mit wiederverwertbaren Gütern gefüllt, sogar mit funktionsfähigen Kryokapseln, sind eine Reihe von Frachtkapseln im Weltraum ein verlockendes Ziel für Plünderer. Handelskonvois, die vor Piraten fliehen, werfen manchmal ihre Fracht ab, in der Hoffnung, dass ihre Verfolger ihre Triebwerke abschalten und sich mit der leichten Beute zufrieden geben.",,,,
coronal_tap,GALLERY,"Koronale Entnahme, Innenraum","Diese Megastrukturen versorgten einst die unvorstellbare industrielle Macht der Domain mit Energie und brachten die menschliche Zivilisation dem Kardashev-Typ-II-Status ein großes Stück näher. Sie sind in der Lage, Energie in astronomischem Ausmaß direkt aus dem verbundenen Stern zu gewinnen.",,,,
coronal_tap2,GALLERY,"Coronal Tap, Außenbereich","Diese Megastrukturen versorgten einst die unvorstellbare industrielle Macht der Domain mit Energie und brachten die menschliche Zivilisation dem Kardashev-Typ-II-Status ein großes Stück näher. Sie sind in der Lage, Energie in astronomischem Ausmaß direkt aus dem verbundenen Stern zu gewinnen.",,,,
cryosleeper_interior,GALLERY,Kryoschläfer,"„Diejenigen, die aus dem Kryoschlaf erwachen und in der Zeit des Domain zur Ruhe gebettet wurden, sind vielleicht die Verlorensten von allen. Viele, wenn auch nicht alle, stellten sich vor, dass sie das ferne Ende einer reichen Grenze bevölkern würden; sie akzeptierten, dass sie alles hinter sich lassen würden, was sie einst kannten. Jetzt finden sie sich alle losgelöst von allen Bezugspunkten wieder, ohne Anker in der Geschichte.“",,- der Historiker,,
generic_probe,GALLERY,Unbemannte Sonde,"Es handelte sich um eine gängige Art von Sonde, die für Forschungs-, Vermessungs- und Überwachungszwecke eingesetzt wurde, also um die Art von Hardware, die von zivilen Unternehmen und Forschungseinrichtungen verwendet wird. Oftmals ohne aktiven Transponder betrieben, um opportunistische Plünderer nicht anzulocken, liefert ein aktiver Ping das ID-Paket zurück, das sowohl nach dem interfraktionellen Handelsrecht als auch von den meisten glaubwürdigen Versicherungskonzernen verlangt wird.",,,,
module_large1_lowtech,SHIP,"Ein schweres, auf ballistische Waffen und mittlere Raketenfeuerkraft ausgerichtetes Stationsmodul, das kleinere Schiffe mühelos vaporisiert und Kreuzern und Großkampfschiffen einen guten Grund gibt, Abstand zu halten. Diese gut gepanzerte und robust konstruierte Struktur wurde entwickelt, um die Kompatibilität mit der für Nanoforge-Produkte an der Grenze typischen Low-Fidelity-Konstruktion zu maximieren.",,,,,
module_large2_lowtech,SHIP,"Ein Stationsmodul, das für die Projektion von Macht in unmittelbarer Nähe über zwei Raumjägerflügel-Hangars und zugehörige Unterstützungseinrichtungen konzipiert wurde. Es wird durch beachtliche ballistische und mittlere Raketenfeuerkraft verteidigt und ist eine gut gepanzerte und robust konstruierte Struktur, die für maximale Kompatibilität mit der für Nanoforge-Produkte an der Grenze typischen Low-Fidelity-Konstruktion ausgelegt ist.",,,,,
module_armour1,SHIP,"Die schwere Panzerung der Kampfstation wird aus modularen Teilen in verschiedenen Formen zusammengesetzt, um den spezifischen Anforderungen des Standorts gerecht zu werden. Die Primärstruktur, die nur unter Bedingungen schwerer Bombardierung durchschlagen werden kann, besteht aus einem speziell angefertigten, halbflexiblen, hochfesten Gitter, das mit ultraharten, nanogeschmiedeten Keramik-Metall-Verbundblöcken gefüllt ist. Darüber befinden sich abwechselnde Schichten aus geschäumtem Metall und einer „Umhüllung”, die aus vielen Schichten einer opfernden/reflektierenden Ablationshaut besteht.

Diese Einheit zeigt die klassische Chevron-Anordnung.",,,,,
module_armour2,SHIP,"Die schwere Panzerung der Kampfstation wird aus modularen Teilen in verschiedenen Formen zusammengesetzt, um den spezifischen Anforderungen des Einsatzortes gerecht zu werden. Die Primärstruktur, die nur unter Bedingungen schwerer Bombardierung durchschlagen werden kann, besteht aus einem speziell angefertigten, halbflexiblen, hochfesten Gitter, das mit ultraharten, nanogeschmiedeten Keramik-Metall-Verbundblöcken gefüllt ist. Darüber befinden sich abwechselnde Schichten aus geschäumtem Metall und einer „Umhüllung”, die aus vielen Schichten einer opfernden/reflektierenden Ablationshaut besteht.

Diese Einheit ist eine vergrößerte Chevron-Anordnung.",,,,,
module_bastion1_lowtech,SHIP,"Punktabwehrbastionen, die in der Regel auf großen Auslegern montiert sind, die aus dem Hauptteil der Station herausragen, verbessern die Verteidigung gegen Angriffsflugzeuge, Raketen und Fregatten. Diese gut gepanzerte und robust konstruierte Struktur wurde entwickelt, um die Kompatibilität mit der für Nanoforge-Produkte an der Grenze typischen Low-Fidelity-Konstruktion zu maximieren.",,,,,
module_citadel1_lowtech,SHIP,"Eine schwere, ballistisch ausgerichtete Zitadelle, die über eine Breitseite verfügt, die einem schweren Schlachtschiff entspricht, sowie über ein eigenes, in sich geschlossenes Flussgitter. Sie wird in der Regel auf einem Ausleger angebracht, der sich vom Hauptteil der Station aus erstreckt, um überlappende Schussfelder zu schaffen und im Katastrophenfall Schäden an der Mutterstation zu minimieren. Diese gut gepanzerte und robust konstruierte Struktur ist so konzipiert, dass sie eine maximale Kompatibilität mit den für Nanoforge-Produkte typischen Low-Fidelity-Konstruktionen bietet.",,,,,
module_blocker2b,SHIP,"Dieser gepanzerte Holm dient zum Schutz der Flanke der Hauptbatterien einer Station. Dieses Verteidigungselement besteht aus modularen, nanogeschmiedeten Komponenten, die auf einem robusten, aber relativ flexiblen Strukturgitter montiert sind. Die Panzerung der Station ist so konzipiert, dass sie einen idealen Kompromiss zwischen Härte, Verformung, Stoßdämpfung und Wärmeableitung in einer Vielzahl von Kampfszenarien darstellt und in der Regel eine großzügigere Massenzulassung ermöglicht, als sie auf einem Raumschiff vernünftigerweise montiert werden könnte.",,,,,
module_midline_broadside,SHIP,"Dieses sehr schwere Modul zur Verteidigung der Station verfügt allein schon über eine Feuerkraft, die mit zwei Standard-Linienschiffen vergleichbar ist. Das kombinierte Montagesegment der Station – einschließlich dieses Moduls und der Gegengewichts- und Panzerungsmodule – wird in der Regel mit einer höheren Drehzahl als üblich betrieben, um einen schnellen Ziel-/Wiederherstellungszyklus zu ermöglichen.",,,,,
module_midline_support,SHIP,"Ein Modul zur Unterstützung von Kampfflugzeugen, das die lokale Schlagkraft einer Station durch die Installation mehrerer Kampfflugzeug-Hangars und Raketenabschussrampen verbessern soll. Es handelt sich um ein relativ leichtes Ziel, das jedoch über eine beachtliche Punktabwehr und gepanzerte Hangars verfügt. Auf der Innenseite befinden sich ein Munitionsdepot, spezielle Schmieden und ein isoliertes Kampfsystem.",,,,,
module_midline_bastion,SHIP,"Eine Raketenunterstützungsbastion kann auf größeren Kampfstationen und Sternfestungen montiert werden, um die Verteidigung zu verbessern. Diese Einheit wurde entwickelt, um andere, auf direkte Feuerkraft ausgerichtete Module zu unterstützen, indem sie Druck aufrechterhält und Raketenangriffsmöglichkeiten nutzt. Eine respektable Punktabwehranlage schreckt Kampfflugzeuge ab, während schwere Panzerung einen ununterbrochenen Betrieb unter schwerem Beschuss ermöglicht. ",,,,,
module_hightech_shield,SHIP,"Ein spezielles, fortschrittliches Schildmodul, das als spezialisierte Komponente in einer Verteidigungsmatrix für ganze Stationen konzipiert ist. Spezialisierte Schildmodule mit eigenen isolierten Kampf-Reaktoren und Flussgittern ermöglichen es den Feuerkraftmodulen, sich zu entladen, ohne die Verteidigung zu beeinträchtigen. Dieses Modul wird immer paarweise auf einem rotierenden Chassis montiert, sodass die Stationsschilde abwechselnd harte Flüsse entladen können, wodurch theoretisch eine undurchdringliche Verteidigung entsteht.",,,,,
module_blocker2c,SHIP,"Ein fortschrittlicher gepanzerter Sporn, der sich ausgefeilte Nanoforge-Techniken zunutze macht. Die Beschichtung dieses Moduls nutzt die ungewöhnlichen Eigenschaften von Quasikristallen und einem 3D-Nanoröhrchen-Netz. Diese hochtechnologische Materialwissenschaft ermöglicht eine Rüstung mit gleicher Schutzleistung bei geringerem Gewicht und Volumen, doch die Vorteile werden durch den aufwendigen Herstellungs- und Montageprozess etwas gemindert. Für den Bau dieses Moduls und den Einbau von Ersatzteilen nach Kampfschäden sind spezialisierte Techniker erforderlich.",,,,,
module_hightech_hangar,SHIP,"Ein fortschrittliches Hangarmodul, das vier Flügel von Kampfflugzeugen aufstellen kann, um Nahkämpfe zu dominieren. Aufgrund einer Philosophie der Spezialisierung verfügt dieses Modul nicht über ein eigenes Schildmodul; es ist für den Einsatz innerhalb der Verteidigungsmatrix der gesamten Station ausgelegt. Dennoch ist es mit ausreichend gerichteter Energie-Feuerkraft ausgestattet, um leichtere Kriegsschiffe abzuschrecken. Integriert ein Kampfflugzeug-Rückrufgerät, ein spezielles System, das ursprünglich für den Träger der Astral-Klasse entwickelt wurde.",,,,,
module_hightech_attack,SHIP,"Dieses spezialisierte Stationsverteidigungsmodul ist eine fortschrittliche Energiewaffenbatterie, die Feuerkraft auf große Entfernungen bietet. Aufgrund der auf die Verteidigung der gesamten Station ausgerichteten Designphilosophie enthält es keinen Schildemitter. Das bedeutet, dass die isolierten Kampfreaktoren und das Flussgitter vollständig für offensive Waffensysteme genutzt werden können.",,,,,
module_hightech_armour,SHIP,"Eine riesige Lünette, die entwickelt wurde, um bestimmte Lücken zu schließen, die bei der praktischen Anwendung der Philosophie der Gesamtstation-Verteidigungsmatrix entdeckt wurden. Die fortschrittliche Beschichtung erfordert ausgefeilte Nanoforge-Produktionstechniken, die ungewöhnliche Eigenschaften von Quasikristallen und einem 3D-Nanoröhrennetz nutzen. Diese hochtechnologische Materialwissenschaft ermöglicht einen gleichwertigen Panzerschutz bei geringerer Masse und geringerem Volumen als Alternativen, aber der Vorteil wird durch den aufwendigen Herstellungs- und Montageprozess etwas ausgeglichen; für den Bau dieses Moduls und die Wiedereingliederung von Ersatzkomponenten nach Kampfschäden sind spezialisierte Techniker erforderlich.",,,,,
module_hightech_citadel,SHIP,"Eine hochentwickelte Zitadelle mit mächtigen Schilden, fortschrittlicher Panzerung und zahlreichen Energiewaffen. Dieses Modul wurde entwickelt, um bestimmte Lücken in der praktischen Anwendung der Philosophie der spezialisierten Modul-Gesamtstationsverteidigungsmatrix zu schließen. Da es über die Abdeckung dedizierter Schildmodule hinausgeht, ist sein eigener Schildgenerator eine Adaption des Festungsschildsystems, das auf dem Schlachtschiff der Paragon-Klasse montiert ist.",,,,,
derelict_mothership_bow_module,SHIP,"Ein kleines gepanzertes Modul, das mit zwei kleinen Geschütztürmen ausgestattet ist und in der Regel zur Verteidigung gegen Asteroiden und zum Bergbau eingesetzt wird. Es verfügt über keinen Schildemitter, aber dieses Modul besitzt ein spezielles Power-Flux-Subsystem, damit das Mutterschiff im Falle eines Notstromausfalls nicht schutzlos ist.",,,,,
derelict_mothership_pod_engine_left,SHIP,"Ein gepanzerter Triebwerkspod mit eigenem Power-Flux-Subsystem und einer kleinen Anzahl von Bergbau- und Impaktor-Verteidigungstürmen. Gebaut, um sicherzustellen, dass das Mutterschiff auch unter den widrigsten Bedingungen über unzählige Zyklen hinweg operieren kann.",,,,,
derelict_mothership_pod_s_right,SHIP,Ein kleiner Geschützturm mit eigenem Notreaktor und Flussgitter. Die Geschütztürme dienen in der Regel der Abwehr von Impaktoren.,,,,,
derelict_mothership_pod_m_right,SHIP,"Ein Waffenpod, der in der Regel mit einem mittelgroßen Bergbau-Blaster bestückt ist, damit das Mutterschiff effizienter Material gewinnen kann, das für die Herstellung zusätzlicher Erkundungssonden benötigt wird.",,,,,
derelict_mothership_pod_m_left,SHIP,"Ein Waffenpod mit einer leichten Ausstattung an Anti-Impaktor-Waffen und in der Regel einem mittelgroßen Bergbau-Blaster, damit das Mutterschiff effizienter Material für die Herstellung zusätzlicher Erkundungssonden gewinnen kann.",,,,,
derelict_mothership_sensor_mast,SHIP,"Ein Bugsensormast eines Erkundungsmutterschiffs, auf dem eine beeindruckende Reihe von Anti-Impaktor-Geschütztürmen sowie ein Bergbau-Blaster montiert sind, um die Materialgewinnung im Rahmen der langfristigen Mission der Fernerkundung zu unterstützen. Die Feuerkraft ist gering und dient hauptsächlich praktischen Zwecken, schreckt jedoch gelegentliche Piraten-Plünderer ab.",,,,,
remnant_armour3,SHIP,Ein Rüstungsmodul mit hochmoderner Nanoforged-Materialtechnologie. Die nahtlose Integration einer einzigartigen ästhetischen fraktalen Quasikristallmorphologie im Makro- bis Nanobereich lässt auf ein KI-Design schließen.,,,,,
remnant_weapon_platform1,SHIP,Eine fortschrittliche Waffenplattform mit KI-Design. Keine internen Lebenserhaltungssysteme; offene Vakuumzugangsrohre für Wartungsdrohnen sind für menschliche Techniker zu klein. Mit nahtloser Integration einer besonders ästhetischen fraktalen Quasikristallmorphologie im Makro- bis Nanobereich.,,,,,
remnant_shield2,SHIP,"Ein fortschrittliches, KI-gestütztes Verteidigungsmodul mit einem leistungsstarken Schild und zwei Paladin-PD-Geschütztürmen, die Raketen und Kampfflugzeuge mit übermenschlicher Effizienz zerstören. Es zeichnet sich durch eine nahtlose Integration einer einzigartigen ästhetischen fraktalen Quasikristallmorphologie im Makro- bis Nanobereich aus.",,,,,
remnant_hangar1,SHIP,"Ein fortschrittlicher, KI-gestützter Hangar für Kampfflugzeuge. Die Reparatur- und Wartungsarbeiten an den Kampfflugzeugen finden in einer nahezu vakuumähnlichen Umgebung statt und sind aufgrund fehlender Lebenserhaltungs- und Sicherheitsanforderungen auf ein unmenschliches Maß an Effizienz optimiert. Die PD-Abdeckung ist bescheiden; Verteidigungstürme schrecken Kampfflugzeuge und opportunistische Fregatten ab. Die Panzerung zeichnet sich durch eine nahtlose Integration einer besonders ästhetischen fraktalen Quasikristallmorphologie im Makro- bis Nanobereich aus.",,,,,
remnant_weapon_platform2,SHIP,"Eine fortschrittliche, KI-gestützte Plattform für Feuerunterstützungswaffen. Verfügt über spezielle Kampfgeneratoren und ein unabhängiges Flussgitter, das die primäre große Energiewaffenbatterie und sekundäre mittelgroße Energietürme mit Strom versorgen kann. Der Verzicht auf Lebenserhaltungssysteme und bewohnbare Innenräume erhöht die Kampfeffizienz. Die Panzerung zeichnet sich durch eine nahtlose Integration einer einzigartigen ästhetischen fraktalen Quasikristallmorphologie im Makro- bis Nanobereich aus.",,,,,
derelict_vambrace,CUSTOM,"Eine Struktur von der Größe eines Raumschiffs mit regelmäßigen, eckigen, geometrischen Formen, wenn auch durch Kampfhandlungen beschädigt. Sie scheint größtenteils aus Eisenlegierungen zu bestehen und verfügt über keine aktive interne Energiequelle.",,,,,
